revenue_id,subscriber_id,month,amount,plan_type
821,S000137,2024-08,699,Premium
822,S000137,2024-09,699,Premium
823,S000137,2024-10,699,Premium
824,S000137,2024-11,699,Premium
825,S000137,2024-12,699,Premium
826,S000138,2024-04,699,Premium
827,S000138,2024-05,699,Premium
828,S000138,2024-06,699,Premium
829,S000138,2024-07,699,Premium
830,S000138,2024-08,699,Premium
831,S000138,2024-09,699,Premium
832,S000138,2024-10,699,Premium
833,S000138,2024-11,699,Premium
834,S000138,2024-12,699,Premium
835,S000139,2024-11,399,Standard
836,S000139,2024-12,399,Standard
837,S000140,2024-06,699,Premium
838,S000140,2024-07,699,Premium
839,S000140,2024-08,699,Premium
840,S000140,2024-09,699,Premium
841,S000140,2024-10,699,Premium
842,S000141,2024-02,199,Basic
843,S000141,2024-03,199,Basic
844,S000141,2024-04,199,Basic
845,S000141,2024-05,199,Basic
846,S000141,2024-06,199,Basic
847,S000141,2024-07,199,Basic
848,S000141,2024-08,199,Basic
849,S000141,2024-09,199,Basic
850,S000141,2024-10,199,Basic
851,S000141,2024-11,199,Basic
852,S000141,2024-12,199,Basic
853,S000142,2024-01,699,Premium
854,S000142,2024-02,699,Premium
855,S000142,2024-03,699,Premium
856,S000142,2024-04,699,Premium
857,S000142,2024-05,699,Premium
858,S000142,2024-06,699,Premium
859,S000142,2024-07,699,Premium
860,S000142,2024-08,699,Premium
861,S000142,2024-09,699,Premium
862,S000142,2024-10,699,Premium
863,S000142,2024-11,699,Premium
864,S000142,2024-12,699,Premium
865,S000143,2024-02,199,Basic
866,S000143,2024-03,199,Basic
867,S000143,2024-04,199,Basic
868,S000143,2024-05,199,Basic
869,S000143,2024-06,199,Basic
870,S000143,2024-07,199,Basic
871,S000143,2024-08,199,Basic
872,S000143,2024-09,199,Basic
873,S000143,2024-10,199,Basic
874,S000143,2024-11,199,Basic
875,S000143,2024-12,199,Basic
876,S000144,2024-02,199,Basic
877,S000144,2024-03,199,Basic
878,S000144,2024-04,199,Basic
879,S000144,2024-05,199,Basic
880,S000144,2024-06,199,Basic
881,S000144,2024-07,199,Basic
882,S000144,2024-08,199,Basic
883,S000144,2024-09,199,Basic
884,S000144,2024-10,199,Basic
885,S000144,2024-11,199,Basic
886,S000144,2024-12,199,Basic
887,S000145,2024-03,399,Standard
888,S000145,2024-04,399,Standard
889,S000145,2024-05,399,Standard
890,S000145,2024-06,399,Standard
891,S000145,2024-07,399,Standard
892,S000145,2024-08,399,Standard
893,S000145,2024-09,399,Standard
894,S000146,2024-10,699,Premium
895,S000146,2024-11,699,Premium
896,S000146,2024-12,699,Premium
897,S000147,2024-03,199,Basic
898,S000147,2024-04,199,Basic
899,S000147,2024-05,199,Basic
900,S000147,2024-06,199,Basic
901,S000147,2024-07,199,Basic
902,S000147,2024-08,199,Basic
903,S000147,2024-09,199,Basic
904,S000147,2024-10,199,Basic
905,S000147,2024-11,199,Basic
906,S000147,2024-12,199,Basic
907,S000148,2024-11,399,Standard
908,S000148,2024-12,399,Standard
909,S000149,2024-08,199,Basic
910,S000149,2024-09,199,Basic
911,S000149,2024-10,199,Basic
912,S000149,2024-11,199,Basic
913,S000149,2024-12,199,Basic
914,S000150,2024-10,399,Standard
915,S000150,2024-11,399,Standard
916,S000150,2024-12,399,Standard
917,S000151,2024-06,399,Standard
918,S000151,2024-07,399,Standard
919,S000151,2024-08,399,Standard
920,S000151,2024-09,399,Standard
921,S000151,2024-10,399,Standard
922,S000151,2024-11,399,Standard
923,S000151,2024-12,399,Standard
924,S000152,2024-02,699,Premium
925,S000152,2024-03,699,Premium
926,S000152,2024-04,699,Premium
927,S000152,2024-05,699,Premium
928,S000152,2024-06,699,Premium
929,S000153,2024-11,399,Standard
930,S000153,2024-12,399,Standard
931,S000154,2024-12,399,Standard
932,S000155,2024-09,199,Basic
933,S000155,2024-10,199,Basic
934,S000155,2024-11,199,Basic
935,S000155,2024-12,199,Basic
936,S000156,2024-11,199,Basic
937,S000156,2024-12,199,Basic
938,S000157,2024-09,199,Basic
939,S000157,2024-10,199,Basic
940,S000157,2024-11,199,Basic
941,S000157,2024-12,199,Basic
942,S000158,2024-10,199,Basic
943,S000158,2024-11,199,Basic
944,S000158,2024-12,199,Basic
945,S000159,2024-05,699,Premium
946,S000159,2024-06,699,Premium
947,S000159,2024-07,699,Premium
948,S000159,2024-08,699,Premium
949,S000159,2024-09,699,Premium
950,S000159,2024-10,699,Premium
951,S000159,2024-11,699,Premium
952,S000159,2024-12,699,Premium
953,S000160,2024-09,399,Standard
954,S000160,2024-10,399,Standard
955,S000160,2024-11,399,Standard
956,S000160,2024-12,399,Standard
957,S000161,2024-06,399,Standard
958,S000161,2024-07,399,Standard
959,S000161,2024-08,399,Standard
960,S000161,2024-09,399,Standard
961,S000161,2024-10,399,Standard
962,S000162,2024-04,199,Basic
963,S000162,2024-05,199,Basic
964,S000162,2024-06,199,Basic
965,S000162,2024-07,199,Basic
966,S000162,2024-08,199,Basic
967,S000162,2024-09,199,Basic
968,S000162,2024-10,199,Basic
969,S000162,2024-11,199,Basic
970,S000162,2024-12,199,Basic
971,S000163,2024-09,399,Standard
972,S000163,2024-10,399,Standard
973,S000163,2024-11,399,Standard
974,S000163,2024-12,399,Standard
975,S000164,2024-06,399,Standard
976,S000164,2024-07,399,Standard
977,S000164,2024-08,399,Standard
978,S000164,2024-09,399,Standard
979,S000164,2024-10,399,Standard
980,S000164,2024-11,399,Standard
981,S000164,2024-12,399,Standard
982,S000165,2024-02,399,Standard
983,S000165,2024-03,399,Standard
984,S000165,2024-04,399,Standard
985,S000165,2024-05,399,Standard
986,S000165,2024-06,399,Standard
987,S000165,2024-07,399,Standard
988,S000166,2024-07,699,Premium
989,S000166,2024-08,699,Premium
990,S000166,2024-09,699,Premium
991,S000166,2024-10,699,Premium
992,S000166,2024-11,699,Premium
993,S000166,2024-12,699,Premium
994,S000167,2024-01,399,Standard
995,S000167,2024-02,399,Standard
996,S000167,2024-03,399,Standard
997,S000167,2024-04,399,Standard
998,S000168,2024-06,199,Basic
999,S000168,2024-07,199,Basic
1000,S000168,2024-08,199,Basic
1001,S000168,2024-09,199,Basic
1002,S000168,2024-10,199,Basic
1003,S000168,2024-11,199,Basic
1004,S000168,2024-12,199,Basic
1005,S000169,2024-12,199,Basic
1006,S000170,2024-07,199,Basic
1007,S000170,2024-08,199,Basic
1008,S000170,2024-09,199,Basic
1009,S000170,2024-10,199,Basic
1010,S000170,2024-11,199,Basic
1011,S000170,2024-12,199,Basic
1012,S000171,2024-10,199,Basic
1013,S000171,2024-11,199,Basic
1014,S000171,2024-12,199,Basic
1015,S000172,2024-12,399,Standard
1016,S000173,2024-06,399,Standard
1017,S000173,2024-07,399,Standard
1018,S000173,2024-08,399,Standard
1019,S000173,2024-09,399,Standard
1020,S000173,2024-10,399,Standard
1021,S000173,2024-11,399,Standard
1022,S000173,2024-12,399,Standard
1023,S000174,2024-01,399,Standard
1024,S000174,2024-02,399,Standard
1025,S000174,2024-03,399,Standard
1026,S000174,2024-04,399,Standard
1027,S000174,2024-05,399,Standard
1028,S000174,2024-06,399,Standard
1029,S000174,2024-07,399,Standard
1030,S000174,2024-08,399,Standard
1031,S000174,2024-09,399,Standard
1032,S000174,2024-10,399,Standard
1033,S000174,2024-11,399,Standard
1034,S000174,2024-12,399,Standard
1035,S000175,2024-07,399,Standard
1036,S000175,2024-08,399,Standard
1037,S000175,2024-09,399,Standard
1038,S000175,2024-10,399,Standard
1039,S000175,2024-11,399,Standard
1040,S000175,2024-12,399,Standard
1041,S000176,2024-07,199,Basic
1042,S000176,2024-08,199,Basic
1043,S000176,2024-09,199,Basic
1044,S000176,2024-10,199,Basic
1045,S000176,2024-11,199,Basic
1046,S000176,2024-12,199,Basic
1047,S000177,2024-04,399,Standard
1048,S000177,2024-05,399,Standard
1049,S000177,2024-06,399,Standard
1050,S000177,2024-07,399,Standard
1051,S000177,2024-08,399,Standard
1052,S000177,2024-09,399,Standard
1053,S000177,2024-10,399,Standard
1054,S000177,2024-11,399,Standard
1055,S000177,2024-12,399,Standard
1056,S000178,2024-01,199,Basic
1057,S000178,2024-02,199,Basic
1058,S000178,2024-03,199,Basic
1059,S000178,2024-04,199,Basic
1060,S000178,2024-05,199,Basic
1061,S000178,2024-06,199,Basic
1062,S000178,2024-07,199,Basic
1063,S000178,2024-08,199,Basic
1064,S000178,2024-09,199,Basic
1065,S000178,2024-10,199,Basic
1066,S000178,2024-11,199,Basic
1067,S000178,2024-12,199,Basic
1068,S000179,2024-10,399,Standard
1069,S000179,2024-11,399,Standard
1070,S000179,2024-12,399,Standard
1071,S000180,2024-11,199,Basic
1072,S000180,2024-12,199,Basic
1073,S000181,2024-02,199,Basic
1074,S000181,2024-03,199,Basic
1075,S000181,2024-04,199,Basic
1076,S000181,2024-05,199,Basic
1077,S000181,2024-06,199,Basic
1078,S000181,2024-07,199,Basic
1079,S000181,2024-08,199,Basic
1080,S000181,2024-09,199,Basic
1081,S000181,2024-10,199,Basic
1082,S000181,2024-11,199,Basic
1083,S000181,2024-12,199,Basic
1084,S000182,2024-12,699,Premium
1085,S000183,2024-10,399,Standard
1086,S000183,2024-11,399,Standard
1087,S000183,2024-12,399,Standard
1088,S000184,2024-04,199,Basic
1089,S000184,2024-05,199,Basic
1090,S000184,2024-06,199,Basic
1091,S000184,2024-07,199,Basic
1092,S000184,2024-08,199,Basic
1093,S000184,2024-09,199,Basic
1094,S000184,2024-10,199,Basic
1095,S000184,2024-11,199,Basic
1096,S000184,2024-12,199,Basic
1097,S000185,2024-03,399,Standard
1098,S000185,2024-04,399,Standard
1099,S000185,2024-05,399,Standard
1100,S000185,2024-06,399,Standard
1101,S000185,2024-07,399,Standard
1102,S000185,2024-08,399,Standard
1103,S000185,2024-09,399,Standard
1104,S000185,2024-10,399,Standard
1105,S000185,2024-11,399,Standard
1106,S000185,2024-12,399,Standard
1107,S000186,2024-10,199,Basic
1108,S000186,2024-11,199,Basic
1109,S000186,2024-12,199,Basic
1110,S000187,2024-04,199,Basic
1111,S000187,2024-05,199,Basic
1112,S000187,2024-06,199,Basic
1113,S000187,2024-07,199,Basic
1114,S000187,2024-08,199,Basic
1115,S000187,2024-09,199,Basic
1116,S000187,2024-10,199,Basic
1117,S000188,2024-01,399,Standard
1118,S000188,2024-02,399,Standard
1119,S000188,2024-03,399,Standard
1120,S000188,2024-04,399,Standard
1121,S000188,2024-05,399,Standard
1122,S000188,2024-06,399,Standard
1123,S000188,2024-07,399,Standard
1124,S000188,2024-08,399,Standard
1125,S000188,2024-09,399,Standard
1126,S000188,2024-10,399,Standard
1127,S000188,2024-11,399,Standard
1128,S000188,2024-12,399,Standard
1129,S000189,2024-08,199,Basic
1130,S000189,2024-09,199,Basic
1131,S000189,2024-10,199,Basic
1132,S000189,2024-11,199,Basic
1133,S000189,2024-12,199,Basic
1134,S000190,2024-04,199,Basic
1135,S000190,2024-05,199,Basic
1136,S000190,2024-06,199,Basic
1137,S000190,2024-07,199,Basic
1138,S000190,2024-08,199,Basic
1139,S000190,2024-09,199,Basic
1140,S000190,2024-10,199,Basic
1141,S000190,2024-11,199,Basic
1142,S000190,2024-12,199,Basic
1143,S000191,2024-06,199,Basic
1144,S000191,2024-07,199,Basic
1145,S000191,2024-08,199,Basic
1146,S000191,2024-09,199,Basic
1147,S000191,2024-10,199,Basic
1148,S000191,2024-11,199,Basic
1149,S000192,2024-05,399,Standard
1150,S000192,2024-06,399,Standard
1151,S000192,2024-07,399,Standard
1152,S000192,2024-08,399,Standard
1153,S000192,2024-09,399,Standard
1154,S000192,2024-10,399,Standard
1155,S000192,2024-11,399,Standard
1156,S000192,2024-12,399,Standard
1157,S000193,2024-01,399,Standard
1158,S000193,2024-02,399,Standard
1159,S000193,2024-03,399,Standard
1160,S000193,2024-04,399,Standard
1161,S000193,2024-05,399,Standard
1162,S000193,2024-06,399,Standard
1163,S000193,2024-07,399,Standard
1164,S000193,2024-08,399,Standard
1165,S000193,2024-09,399,Standard
1166,S000193,2024-10,399,Standard
1167,S000193,2024-11,399,Standard
1168,S000193,2024-12,399,Standard
1169,S000194,2024-05,399,Standard
1170,S000194,2024-06,399,Standard
1171,S000194,2024-07,399,Standard
1172,S000194,2024-08,399,Standard
1173,S000194,2024-09,399,Standard
1174,S000194,2024-10,399,Standard
1175,S000194,2024-11,399,Standard
1176,S000194,2024-12,399,Standard
1177,S000195,2024-02,699,Premium
1178,S000195,2024-03,699,Premium
1179,S000195,2024-04,699,Premium
1180,S000195,2024-05,699,Premium
1181,S000195,2024-06,699,Premium
1182,S000195,2024-07,699,Premium
1183,S000195,2024-08,699,Premium
1184,S000195,2024-09,699,Premium
1185,S000195,2024-10,699,Premium
1186,S000195,2024-11,699,Premium
1187,S000195,2024-12,699,Premium
1188,S000196,2024-10,199,Basic
1189,S000196,2024-11,199,Basic
1190,S000196,2024-12,199,Basic
1191,S000197,2024-01,699,Premium
1192,S000197,2024-02,699,Premium
1193,S000197,2024-03,699,Premium
1194,S000197,2024-04,699,Premium
1195,S000197,2024-05,699,Premium
1196,S000197,2024-06,699,Premium
1197,S000197,2024-07,699,Premium
1198,S000197,2024-08,699,Premium
1199,S000197,2024-09,699,Premium
1200,S000197,2024-10,699,Premium
1201,S000197,2024-11,699,Premium
1202,S000197,2024-12,699,Premium
1203,S000198,2024-06,399,Standard
1204,S000198,2024-07,399,Standard
1205,S000198,2024-08,399,Standard
1206,S000198,2024-09,399,Standard
1207,S000198,2024-10,399,Standard
1208,S000198,2024-11,399,Standard
1209,S000199,2024-05,399,Standard
1210,S000199,2024-06,399,Standard
1211,S000199,2024-07,399,Standard
1212,S000199,2024-08,399,Standard
1213,S000199,2024-09,399,Standard
1214,S000200,2024-12,699,Premium
1215,S000201,2024-05,399,Standard
1216,S000201,2024-06,399,Standard
1217,S000201,2024-07,399,Standard
1218,S000201,2024-08,399,Standard
1219,S000201,2024-09,399,Standard
1220,S000201,2024-10,399,Standard
1221,S000201,2024-11,399,Standard
1222,S000201,2024-12,399,Standard
1223,S000202,2024-01,199,Basic
1224,S000202,2024-02,199,Basic
1225,S000202,2024-03,199,Basic
1226,S000202,2024-04,199,Basic
1227,S000202,2024-05,199,Basic
1228,S000202,2024-06,199,Basic
1229,S000202,2024-07,199,Basic
1230,S000202,2024-08,199,Basic
1231,S000202,2024-09,199,Basic
1232,S000202,2024-10,199,Basic
1233,S000202,2024-11,199,Basic
1234,S000202,2024-12,199,Basic
1235,S000203,2024-08,199,Basic
1236,S000203,2024-09,199,Basic
1237,S000204,2024-11,399,Standard
1238,S000204,2024-12,399,Standard
1239,S000205,2024-02,199,Basic
1240,S000205,2024-03,199,Basic
1241,S000205,2024-04,199,Basic
1242,S000205,2024-05,199,Basic
1243,S000205,2024-06,199,Basic
1244,S000205,2024-07,199,Basic
1245,S000205,2024-08,199,Basic
1246,S000205,2024-09,199,Basic
1247,S000205,2024-10,199,Basic
1248,S000205,2024-11,199,Basic
1249,S000205,2024-12,199,Basic
1250,S000206,2024-08,399,Standard
1251,S000206,2024-09,399,Standard
1252,S000206,2024-10,399,Standard
1253,S000206,2024-11,399,Standard
1254,S000206,2024-12,399,Standard
1255,S000207,2024-02,199,Basic
1256,S000207,2024-03,199,Basic
1257,S000207,2024-04,199,Basic
1258,S000207,2024-05,199,Basic
1259,S000207,2024-06,199,Basic
1260,S000207,2024-07,199,Basic
1261,S000207,2024-08,199,Basic
1262,S000207,2024-09,199,Basic
1263,S000207,2024-10,199,Basic
1264,S000207,2024-11,199,Basic
1265,S000207,2024-12,199,Basic
1266,S000208,2024-05,399,Standard
1267,S000208,2024-06,399,Standard
1268,S000208,2024-07,399,Standard
1269,S000208,2024-08,399,Standard
1270,S000208,2024-09,399,Standard
1271,S000208,2024-10,399,Standard
1272,S000208,2024-11,399,Standard
1273,S000208,2024-12,399,Standard
1274,S000209,2024-09,699,Premium
1275,S000209,2024-10,699,Premium
1276,S000209,2024-11,699,Premium
1277,S000209,2024-12,699,Premium
1278,S000210,2024-07,199,Basic
1279,S000210,2024-08,199,Basic
1280,S000210,2024-09,199,Basic
1281,S000210,2024-10,199,Basic
1282,S000210,2024-11,199,Basic
1283,S000210,2024-12,199,Basic
1284,S000211,2024-11,399,Standard
1285,S000211,2024-12,399,Standard
1286,S000212,2024-07,199,Basic
1287,S000212,2024-08,199,Basic
1288,S000212,2024-09,199,Basic
1289,S000212,2024-10,199,Basic
1290,S000212,2024-11,199,Basic
1291,S000212,2024-12,199,Basic
1292,S000213,2024-08,399,Standard
1293,S000213,2024-09,399,Standard
1294,S000213,2024-10,399,Standard
1295,S000213,2024-11,399,Standard
1296,S000213,2024-12,399,Standard
1297,S000214,2024-10,399,Standard
1298,S000214,2024-11,399,Standard
1299,S000214,2024-12,399,Standard
1300,S000215,2024-03,399,Standard
1301,S000215,2024-04,399,Standard
1302,S000215,2024-05,399,Standard
1303,S000215,2024-06,399,Standard
1304,S000215,2024-07,399,Standard
1305,S000215,2024-08,399,Standard
1306,S000215,2024-09,399,Standard
1307,S000215,2024-10,399,Standard
1308,S000215,2024-11,399,Standard
1309,S000215,2024-12,399,Standard
1310,S000216,2024-01,399,Standard
1311,S000216,2024-02,399,Standard
1312,S000216,2024-03,399,Standard
1313,S000216,2024-04,399,Standard
1314,S000216,2024-05,399,Standard
1315,S000216,2024-06,399,Standard
1316,S000216,2024-07,399,Standard
1317,S000216,2024-08,399,Standard
1318,S000216,2024-09,399,Standard
1319,S000216,2024-10,399,Standard
1320,S000216,2024-11,399,Standard
1321,S000216,2024-12,399,Standard
1322,S000217,2024-04,399,Standard
1323,S000217,2024-05,399,Standard
1324,S000217,2024-06,399,Standard
1325,S000217,2024-07,399,Standard
1326,S000217,2024-08,399,Standard
1327,S000217,2024-09,399,Standard
1328,S000217,2024-10,399,Standard
1329,S000217,2024-11,399,Standard
1330,S000217,2024-12,399,Standard
1331,S000218,2024-03,199,Basic
1332,S000218,2024-04,199,Basic
1333,S000218,2024-05,199,Basic
1334,S000218,2024-06,199,Basic
1335,S000218,2024-07,199,Basic
1336,S000218,2024-08,199,Basic
1337,S000218,2024-09,199,Basic
1338,S000218,2024-10,199,Basic
1339,S000218,2024-11,199,Basic
1340,S000218,2024-12,199,Basic
1341,S000219,2024-05,699,Premium
1342,S000219,2024-06,699,Premium
1343,S000219,2024-07,699,Premium
1344,S000219,2024-08,699,Premium
1345,S000219,2024-09,699,Premium
1346,S000219,2024-10,699,Premium
1347,S000219,2024-11,699,Premium
1348,S000219,2024-12,699,Premium
1349,S000220,2024-08,399,Standard
1350,S000220,2024-09,399,Standard
1351,S000220,2024-10,399,Standard
1352,S000220,2024-11,399,Standard
1353,S000220,2024-12,399,Standard
1354,S000221,2024-06,199,Basic
1355,S000221,2024-07,199,Basic
1356,S000221,2024-08,199,Basic
1357,S000221,2024-09,199,Basic
1358,S000221,2024-10,199,Basic
1359,S000221,2024-11,199,Basic
1360,S000221,2024-12,199,Basic
1361,S000222,2024-12,199,Basic
1362,S000223,2024-10,699,Premium
1363,S000223,2024-11,699,Premium
1364,S000223,2024-12,699,Premium
1365,S000224,2024-06,399,Standard
1366,S000224,2024-07,399,Standard
1367,S000224,2024-08,399,Standard
1368,S000224,2024-09,399,Standard
1369,S000224,2024-10,399,Standard
1370,S000224,2024-11,399,Standard
1371,S000224,2024-12,399,Standard
1372,S000225,2024-04,199,Basic
1373,S000225,2024-05,199,Basic
1374,S000225,2024-06,199,Basic
1375,S000225,2024-07,199,Basic
1376,S000225,2024-08,199,Basic
1377,S000225,2024-09,199,Basic
1378,S000225,2024-10,199,Basic
1379,S000225,2024-11,199,Basic
1380,S000225,2024-12,199,Basic
1381,S000226,2024-06,699,Premium
1382,S000226,2024-07,699,Premium
1383,S000226,2024-08,699,Premium
1384,S000226,2024-09,699,Premium
1385,S000226,2024-10,699,Premium
1386,S000226,2024-11,699,Premium
1387,S000226,2024-12,699,Premium
1388,S000227,2024-04,199,Basic
1389,S000227,2024-05,199,Basic
1390,S000227,2024-06,199,Basic
1391,S000227,2024-07,199,Basic
1392,S000227,2024-08,199,Basic
1393,S000227,2024-09,199,Basic
1394,S000227,2024-10,199,Basic
1395,S000227,2024-11,199,Basic
1396,S000227,2024-12,199,Basic
1397,S000228,2024-06,199,Basic
1398,S000228,2024-07,199,Basic
1399,S000228,2024-08,199,Basic
1400,S000228,2024-09,199,Basic
1401,S000228,2024-10,199,Basic
1402,S000228,2024-11,199,Basic
1403,S000228,2024-12,199,Basic
1404,S000229,2024-10,699,Premium
1405,S000229,2024-11,699,Premium
1406,S000229,2024-12,699,Premium
1407,S000230,2024-12,699,Premium
1408,S000231,2024-07,699,Premium
1409,S000231,2024-08,699,Premium
1410,S000231,2024-09,699,Premium
1411,S000231,2024-10,699,Premium
1412,S000231,2024-11,699,Premium
1413,S000231,2024-12,699,Premium
1414,S000232,2024-10,199,Basic
1415,S000232,2024-11,199,Basic
1416,S000232,2024-12,199,Basic
1417,S000233,2024-04,399,Standard
1418,S000233,2024-05,399,Standard
1419,S000233,2024-06,399,Standard
